PARTITIONCOL,BUSINESS,PRODUCT,SUB_PRODUCT,STAGE_ORDER,STAGE_NAMES,Journey_name,ENTRYPOINT_STAGE,clicks,users,EP_PLATFORM
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,14.0,OFFICE ADDRESS PAGE,PLCS_PREQUALIFIED,DPAOP3,5247,3816,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,11.0,INCOME VERIFICATION LANDING PAGE VIEWED,PLCS_GIN,DPAOP3,15278,12788,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,23.0,BANK DETAILS PAGE VIEWED,PLCS_PREQUALIFIED,JOURNEY_3,1219,536,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_GIN,4.2,PERSONAL DETAILS PAGE SUBMIT > FIELD ERROR,PLCS_GIN,JOURNEY_3,17,13,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,12.0,INCOME VERIFICATION LANDING PAGE,PLCS_GIN,DPAOP3,7335,7047,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,3.0,PERSONAL DETAILS PAGE VIEWED,PLCS_GIN,JOURNEY_3,113,66,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,3.0,PERSONAL DETAILS PAGE VIEWED,PLCS_PREQUALIFIED,JOURNEY_3,183,108,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,13.0,OFFICE ADDRESS VIEWED,PLCS_PREQUALIFIED,JOURNEY_3,3068,2427,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,3.0,PERSONAL DETAILS PAGE VIEWED,PLCS_PREQUALIFIED,DPAOP3,294720,74093,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,4.0,PERSONAL DETAILS PAGE SUBMIT,PLCS_GIN,DPAOP3,29590,15823,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,4.3,PERSONAL DETAILS PAGE SUBMIT > ERROR ON SCREEN,PLCS_GIN,JOURNEY_3,177,113,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_GIN,15.0,LOAN SUMMARY PAGE VIEWED,PLCS_GIN,JOURNEY_3,4,3,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,17.0,KYC_DETAILS_PAGE VIEWED,PLCS_GIN,JOURNEY_3,370,240,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_GIN,3.0,PERSONAL DETAILS PAGE VIEWED,PLCS_GIN,DPAOP3,98307,25442,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,21.0,APPLICATION SUBMITTED SUCCESSFULLY VIEWED,PLCS_GIN,DPAOP3,7723,5281,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,4.0,PERSONAL DETAILS PAGE GACB,PLCS_GIN,JOURNEY_3,21,15,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_GIN,4.0,PERSONAL DETAILS PAGE CALL US,PLCS_GIN,DPAOP3,2295,1874,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,12.0,EMPLOYMENT DETAILS PAGE,PLCS_PREQUALIFIED,JOURNEY_3,8,6,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,22.0,APPLICATION SUBMITTED SUCCESSFULLY,PLCS_GIN,DPAOP3,7743,3608,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,13.0,OFFICE ADDRESS VIEWED,PLCS_PREQUALIFIED,JOURNEY_3,27,18,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,20.0,BANK DETAILS PAGE,PLCS_PREQUALIFIED,DPAOP3,1163,247,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,16.0,LOAN SUMMARY PAGE > GET A CALL BACK,PLCS_PREQUALIFIED,DPAOP3,224,193,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,22.0,APPLICATION SUBMITTED SUCCESSFULLY,PLCS_PREQUALIFIED,DPAOP3,32658,12899,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,4.4,PERSONAL DETAILS PAGE SUBMIT > TNC ERROR,PLCS_PREQUALIFIED,JOURNEY_3,136,66,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_GIN,20.0,BANK DETAILS PAGE,PLCS_GIN,JOURNEY_3,136,79,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,4.0,PERSONAL DETAILS PAGE SUBMIT,PLCS_PREQUALIFIED,JOURNEY_3,52,39,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,4.2,PERSONAL DETAILS PAGE SUBMIT > FIELD ERROR,PLCS_PREQUALIFIED,JOURNEY_3,197,14,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,4.3,PERSONAL DETAILS PAGE GACB > ERROR ON SCREEN,PLCS_PREQUALIFIED,JOURNEY_3,97,78,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_GIN,1.1,PDP PAGE VIEW > WITH ERROR,PLCS_GIN,JOURNEY_3,1,1,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,4.4,PERSONAL DETAILS PAGE GACB > TNC ERROR,PLCS_PREQUALIFIED,JOURNEY_3,4,4,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,27.0,LOAN DISBURSAL INITIATED VIEWED,PLCS_PREQUALIFIED,JOURNEY_3,83,33,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_GIN,1.1,PDP PAGE VIEW > WITH ERROR,PLCS_GIN,JOURNEY_3,1,1,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,22.0,APPLICATION SUBMITTED SUCCESSFULLY,PLCS_GIN,JOURNEY_3,3,3,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,26.0,APPLICATION SUBMITTED SUCCESSFULLY,PLCS_PREQUALIFIED,JOURNEY_3,3,3,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,21.0,APPLICATION SUBMITTED SUCCESSFULLY VIEWED,PLCS_GIN,JOURNEY_3,29,16,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,14.0,OFFICE ADDRESS,PLCS_PREQUALIFIED,JOURNEY_3,16,14,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,15.0,OFFER POPUP VIEWED,PLCS_PREQUALIFIED,JOURNEY_3,6,3,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,4.1,PERSONAL DETAILS PAGE SUBMIT > MULTIPLE ERROR,PLCS_PREQUALIFIED,JOURNEY_3,10,6,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,23.0,APPROVED LOAN SUMMARY PAGE VIEWED,PLCS_GIN,JOURNEY_3,8,5,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_GIN,4.4,PERSONAL DETAILS PAGE SUBMIT > TNC ERROR,PLCS_GIN,JOURNEY_3,11,9,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,18.0,"OFFER DETAILS,EDIT OFFER DETAILS",PLCS_PREQUALIFIED,JOURNEY_3,2,2,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,4.3,PERSONAL DETAILS PAGE GACB > ERROR ON SCREEN,PLCS_GIN,JOURNEY_3,6,5,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,21.0,KYC_DETAILS_PAGE VIEWED,PLCS_PREQUALIFIED,JOURNEY_3,3,2,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,2.0,PDP PAGE > CALLUS,PLCS_GIN,JOURNEY_3,2,1,APP
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,2.0,PDP PAGE > CALLUS,PLCS_PREQUALIFIED,JOURNEY_3,5,1,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,4.2,PERSONAL DETAILS PAGE GACB > FIELD ERROR,PLCS_GIN,JOURNEY_3,1,1,APP
202608,PERSONALLOAN,PLCS,PLCS_GIN,28.0,LOAN DISBURSAL INITIATED,PLCS_GIN,JOURNEY_3,1,1,CT-WEB
202608,PERSONALLOAN,PLCS,PLCS_PREQUALIFIED,2.0,PDP PAGE > APPLY NOW,PLCS_PREQUALIFIED,DPAOP3,1,1,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,PROFILE DETAILS PAGE CLICKED,OFFER,JOURNEY,22737,10100,CT-WEB
202605,SME,BUSINESS LOAN,BUSINESS LOAN,9.0,FIRST BUSINESS DETAIL ENTRY,PSBL_NTB,JOURNEY,589,221,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,10.0,FINAL  BUSINESS DETAIL ENTRY,PSBL_NTB,JOURNEY,164,138,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,EXPERIAN DRAWER SELECTION,PSBL_NTB,JOURNEY,44,35,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,9.0,CAI > FIRST BUSINESS DETAIL ENTRY,PSBL_NTB,JOURNEY,712,336,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,NAME MANUAL ENTRY,PSBL_NTB,JOURNEY,30,22,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,CAI > EXPERIAN DRAWER SELECTION 2,PSBL_NTB,JOURNEY,47,40,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,5.0,CAI > FINAL DEMOG DETAILS CONFIRMED,PSBL_NTB,JOURNEY,630,603,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,0.0,ENTRYPOINT,OFFER,ENTRY POINT,2698,1796,CT-WEB
202607,SME,BUSINESS LOAN,BUSINESS LOAN,10.0,CAI > FINAL  BUSINESS DETAIL ENTRY,PSBL_NTB,JOURNEY,332,286,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,9.0,CAI > FIRST BUSINESS DETAIL ENTRY,PSBL_NTB,JOURNEY,955,489,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,9.0,CAI > FIRST BUSINESS DETAIL ENTRY,PSBL_NTB,JOURNEY,781,290,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,PDP APPLY,OFFER,JOURNEY,224530,82611,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,PDP VIEWED 2,OFFER,JOURNEY,750616,406959,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,PROFILE DETAILS PAGE,OFFER,JOURNEY,1750,1417,CT-WEB
202604,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,CAI > NAME MANUAL ENTRY,PSBL_NTB,JOURNEY,39,25,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,11.0,CAI > FINAL BUSINESS DETAILS CONFIRMED,PSBL_NTB,JOURNEY,196,180,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,5.0,FINAL DEMOG DETAILS CONFIRMED,PSBL_NTB,JOURNEY,382,369,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,10.0,OFFER DETAILS PAGE VIEWED,OFFER,JOURNEY,1129,448,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,12.0,CAI > FINAL BUSINESS DETAILS CONFIRMED ACKNOWLEDGE,PSBL_NTB,JOURNEY,356,198,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,9.0,CAI > FIRST BUSINESS DETAIL ENTRY,PSBL_NTB,JOURNEY,475,149,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,NAME MANUAL ENTRY ACKNOWLEDGE,PSBL_NTB,JOURNEY,26,24,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,8.0,CAI > CONSENT REGISTERED SCREEN,PSBL_NTB,JOURNEY,415,402,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,8.0,BUSINESS ADDRESS PAGE VIEWED,OFFER,JOURNEY,1261,506,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,7.0,CAI > TNC CONSENT GIVEN,PSBL_NTB,JOURNEY,472,457,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,0.0,ENTRYPOINT,OFFER,ENTRY POINT,762163,473833,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,PROFILE DETAILS PAGE,OFFER,JOURNEY,96263,54886,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,CAI > EXPERIAN DRAWER SELECTION,PSBL_NTB,JOURNEY,99,96,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,PERSONAL DETAILS PAGE CLICKED,OFFER,JOURNEY,93266,65834,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,CAI > EXPERIAN DRAWER SELECTION 2,PSBL_NTB,JOURNEY,71,70,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,PDP APPLY 2,OFFER,JOURNEY,421430,126528,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,11.0,CAI > FINAL BUSINESS DETAILS CONFIRMED,PSBL_NTB,JOURNEY,82,78,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,PERSONAL DETAILS PAGE VIEWED,OFFER,JOURNEY,587,209,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,5.0,CAI > FINAL DEMOG DETAILS CONFIRMED,PSBL_NTB,JOURNEY,496,480,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,6.0,FINAL DEMOG DETAILS CONFIRMED ACKNOWLEDGE,PSBL_NTB,JOURNEY,387,372,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,14.0,APPLICATION SUBMITTED SUCCESSFULLY,OFFER,JOURNEY,104491,26490,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,8.0,CONSENT REGISTERED SCREEN,PSBL_NTB,JOURNEY,316,306,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,CAI > MANUAL ENTRY ACKNOWLEDGE,PSBL_NTB,JOURNEY,19,17,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,PERSONAL DETAILS PAGE CLICKED,OFFER,JOURNEY,37110,26777,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,PROFILE DETAILS PAGE,OFFER,JOURNEY,2898,2328,CT-WEB
202607,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,CAI > MANUAL ENTRY ACKNOWLEDGE,PSBL_NTB,JOURNEY,246,88,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,5.0,CAI > FINAL DEMOG DETAILS CONFIRMED,PSBL_NTB,JOURNEY,1134,1090,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,LOGIN,PSBL_NTB,JOURNEY,5705,1158,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,PROFILE DETAILS PAGE CLICKED,OFFER,JOURNEY,260,29,CT-WEB
202607,SME,BUSINESS LOAN,BUSINESS LOAN,12.0,LOAN SUMMARY PAGE VIEWED,OFFER,JOURNEY,67135,27163,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,CAI > MANUAL ENTRY,PSBL_NTB,JOURNEY,252,81,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,6.0,BUSINESS DETAILS PAGE CLICKED,OFFER,JOURNEY,2886,1869,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,PROFILE DETAILS PAGE CLICKED,OFFER,JOURNEY,346714,136152,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,6.0,CAI > FINAL DEMOG DETAILS CONFIRMED ACKNOWLEDGE,PSBL_NTB,JOURNEY,502,484,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,NAME MANUAL ENTRY,PSBL_NTB,JOURNEY,39,25,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,PROFILE DETAILS PAGE CLICKED,OFFER,JOURNEY,286656,103461,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,7.0,TNC CONSENT GIVEN,PSBL_NTB,JOURNEY,307,301,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,PROFILE DETAILS PAGE CLICKED,OFFER,JOURNEY,237032,81231,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,10.0,CAI > FINAL  BUSINESS DETAIL ENTRY,PSBL_NTB,JOURNEY,254,213,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,11.0,OFFER DETAILS PAGE CLICKED,OFFER,JOURNEY,6511,3867,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,PDP APPLY,OFFER,JOURNEY,7741,3501,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,5.0,BUSINESS DETAILS VIEWED,OFFER,JOURNEY,7571,2709,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,NAME MANUAL ENTRY ACKNOWLEDGE,PSBL_NTB,JOURNEY,30,22,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,10.0,CAI > FINAL  BUSINESS DETAIL ENTRY,PSBL_NTB,JOURNEY,206,176,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,EXPERIAN DRAWER SELECTION,PSBL_NTB,JOURNEY,36,31,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,14.0,APPLICATION SUBMITTED SUCCESSFULLY,OFFER,JOURNEY,35983,9886,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,PERSONAL DETAILS PAGE CLICKED,OFFER,JOURNEY,3699,2796,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,PDP APPLY,OFFER,JOURNEY,85184,32383,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,7.0,CAI > TNC CONSENT GIVEN,PSBL_NTB,JOURNEY,212,211,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,PDP VIEWED 2,OFFER,JOURNEY,1127062,198665,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,0.0,ENTRYPOINT,OFFER,ENTRY POINT,4138,2361,CT-WEB
202605,SME,BUSINESS LOAN,BUSINESS LOAN,6.0,BUSINESS DETAILS PAGE CLICKED,OFFER,JOURNEY,29231,18328,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,CAI > LOGIN,PSBL_NTB,JOURNEY,8549,1871,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,5.0,BUSINESS DETAILS VIEWED,OFFER,JOURNEY,294,128,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,13.0,LOAN SUMMARY_CONTINUE,OFFER,JOURNEY,4958,3699,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,6.0,CAI > FINAL DEMOG DETAILS CONFIRMED ACKNOWLEDGE,PSBL_NTB,JOURNEY,565,540,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,PROFILE DETAILS PAGE CLICKED,OFFER,JOURNEY,27450,12010,CT-WEB
202606,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,CAI > MANUAL ENTRY,PSBL_NTB,JOURNEY,191,50,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,MANUAL ENTRY,PSBL_NTB,JOURNEY,61,18,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,11.0,OFFER DETAILS PAGE CLICKED,OFFER,JOURNEY,728,425,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,9.0,BUSINESS ADDRESS PAGE CONTINUE,OFFER,JOURNEY,6034,4778,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,CAI > MANUAL ENTRY ACKNOWLEDGE,PSBL_NTB,JOURNEY,55,40,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,7.0,CAI > TNC CONSENT GIVEN,PSBL_NTB,JOURNEY,405,396,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,7.0,CAI > TNC CONSENT GIVEN,PSBL_NTB,JOURNEY,818,803,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,9.0,BUSINESS ADDRESS PAGE CONTINUE,OFFER,JOURNEY,525,434,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,PERSONAL DETAILS PAGE VIEWED,OFFER,JOURNEY,13856,4218,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,11.0,FINAL BUSINESS DETAILS CONFIRMED,PSBL_NTB,JOURNEY,82,78,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,PROFILE DETAILS PAGE,OFFER,JOURNEY,373892,214562,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,PDP APPLY 2,OFFER,JOURNEY,1481968,246159,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,12.0,FINAL BUSINESS DETAILS CONFIRMED ACKNOWLEDGE,PSBL_NTB,JOURNEY,291,136,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,CAI > LOGIN,PSBL_NTB,JOURNEY,5223,3881,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,0.0,ENTRYPOINT,OFFER,ENTRY POINT,821847,489437,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,11.0,FINAL BUSINESS DETAILS CONFIRMED,PSBL_NTB,JOURNEY,160,136,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,PDP VIEWED,OFFER,JOURNEY,578292,253486,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,7.0,TNC CONSENT GIVEN,PSBL_NTB,JOURNEY,212,211,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,LOGIN,PSBL_NTB,JOURNEY,6706,1462,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,10.0,OFFER DETAILS PAGE VIEWED,OFFER,JOURNEY,60,29,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,0.0,ENTRYPOINT,OFFER,ENTRY POINT,666110,412759,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,12.0,LOAN SUMMARY PAGE VIEWED,OFFER,JOURNEY,103082,17908,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,CAI > EXPERIAN DRAWER SELECTION 2,PSBL_NTB,JOURNEY,59,54,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,CAI > EXPERIAN DRAWER SELECTION 2,PSBL_NTB,JOURNEY,44,35,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,6.0,CAI > FINAL DEMOG DETAILS CONFIRMED ACKNOWLEDGE,PSBL_NTB,JOURNEY,295,283,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,6.0,BUSINESS DETAILS PAGE CLICKED,OFFER,JOURNEY,76432,45950,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,PROFILE DETAILS PAGE CLICKED,OFFER,JOURNEY,108719,36134,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,MANUAL ENTRY,PSBL_NTB,JOURNEY,66,20,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,CAI > EXPERIAN DRAWER SELECTION,PSBL_NTB,JOURNEY,26,25,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,14.0,APPLICATION SUBMITTED SUCCESSFULLY,OFFER,JOURNEY,77334,19080,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,8.0,CAI > CONSENT REGISTERED SCREEN,PSBL_NTB,JOURNEY,1282,1115,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,PDP APPLY 2,OFFER,JOURNEY,1344882,200477,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,12.0,CAI > FINAL BUSINESS DETAILS CONFIRMED ACKNOWLEDGE,PSBL_NTB,JOURNEY,325,270,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,PDP VIEWED 2,OFFER,JOURNEY,227682,89967,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,8.0,CAI > CONSENT REGISTERED SCREEN,PSBL_NTB,JOURNEY,677,575,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,PDP VIEWED,OFFER,JOURNEY,12307,9389,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,CAI > EXPERIAN DRAWER SELECTION,PSBL_NTB,JOURNEY,14,11,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,5.0,BUSINESS DETAILS VIEWED,OFFER,JOURNEY,75022,25645,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,6.0,FINAL DEMOG DETAILS CONFIRMED ACKNOWLEDGE,PSBL_NTB,JOURNEY,305,297,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,PDP VIEWED 2,OFFER,JOURNEY,1839372,347223,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,6.0,CAI > FINAL DEMOG DETAILS CONFIRMED ACKNOWLEDGE,PSBL_NTB,JOURNEY,305,297,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,PDP VIEWED,OFFER,JOURNEY,1167,974,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,12.0,CAI > FINAL BUSINESS DETAILS CONFIRMED ACKNOWLEDGE,PSBL_NTB,JOURNEY,361,173,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,CAI > NAME MANUAL ENTRY,PSBL_NTB,JOURNEY,67,40,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,9.0,BUSINESS ADDRESS PAGE CONTINUE,OFFER,JOURNEY,33,29,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,PERSONAL DETAILS PAGE VIEWED,OFFER,JOURNEY,137933,40347,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,8.0,CONSENT REGISTERED SCREEN,PSBL_NTB,JOURNEY,219,218,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,0.0,ENTRYPOINT,OFFER,ENTRY POINT,3874,2319,CT-WEB
202605,SME,BUSINESS LOAN,BUSINESS LOAN,3.0,PROFILE DETAILS PAGE,OFFER,JOURNEY,214222,125536,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,11.0,CAI > FINAL BUSINESS DETAILS CONFIRMED,PSBL_NTB,JOURNEY,199,172,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,CAI > LOGIN,PSBL_NTB,JOURNEY,5705,1158,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,4.0,PERSONAL DETAILS PAGE CLICKED,OFFER,JOURNEY,172,144,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,9.0,BUSINESS ADDRESS PAGE CONTINUE,OFFER,JOURNEY,16973,12677,APP
202604,SME,BUSINESS LOAN,BUSINESS LOAN,0.0,ENTRYPOINT,OFFER,ENTRY POINT,352963,240784,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,2.0,CAI > NAME MANUAL ENTRY,PSBL_NTB,JOURNEY,37,29,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,10.0,OFFER DETAILS PAGE VIEWED,OFFER,JOURNEY,11192,4758,APP
202606,SME,BUSINESS LOAN,BUSINESS LOAN,12.0,LOAN SUMMARY PAGE VIEWED,OFFER,JOURNEY,84793,19651,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,8.0,BUSINESS ADDRESS PAGE VIEWED,OFFER,JOURNEY,12984,5186,APP
202605,SME,BUSINESS LOAN,BUSINESS LOAN,1.0,PDP VIEWED,OFFER,JOURNEY,380140,129953,APP
202607,SME,BUSINESS LOAN,BUSINESS LOAN,6.0,BUSINESS DETAILS PAGE CLICKED,OFFER,JOURNEY,140,97,APP
